date,County,County_AQI
1980-06-30,Albany,71.52941176470588
1980-07-31,Albany,69.9090909090909
1980-08-31,Albany,71.1
1980-09-30,Albany,75.8125
1980-10-31,Albany,70.03225806451613
1980-11-30,Albany,71.41379310344827
1980-12-31,Albany,95.7
1981-01-31,Albany,94.74193548387096
1981-02-28,Albany,79.26923076923077
1981-03-31,Albany,60.645161290322584
1981-07-31,Albany,70.23076923076923
1981-08-31,Albany,59.38709677419355
1981-09-30,Albany,44.05263157894737
1981-10-31,Albany,60.0
1981-11-30,Albany,41.23076923076923
1981-12-31,Albany,63.54838709677419
1982-01-31,Albany,74.23333333333333
1982-02-28,Albany,71.55555555555556
1982-03-31,Albany,71.66666666666667
1982-04-30,Albany,52.93103448275862
1982-05-31,Albany,32.03333333333333
1982-06-30,Albany,40.25
1982-07-31,Albany,52.166666666666664
1982-08-31,Albany,35.903225806451616
1982-09-30,Albany,43.32142857142857
1982-10-31,Albany,44.42857142857143
1982-11-30,Albany,50.785714285714285
1982-12-31,Albany,51.266666666666666
1983-01-31,Albany,55.766666666666666
1983-02-28,Albany,58.607142857142854
1983-03-31,Albany,39.354838709677416
1983-04-30,Albany,38.6
1983-05-31,Albany,36.03225806451613
1983-06-30,Albany,25.6
1983-07-31,Albany,25.0
1983-08-31,Albany,32.70967741935484
1983-09-30,Albany,40.58620689655172
1983-10-31,Albany,48.483870967741936
1983-11-30,Albany,54.43333333333333
1983-12-31,Albany,57.193548387096776
1984-01-31,Albany,74.38709677419355
1984-02-29,Albany,50.51724137931034
1984-03-31,Albany,39.13333333333333
1984-04-30,Albany,37.904761904761905
1984-05-31,Albany,39.22222222222222
1984-06-30,Albany,37.285714285714285
1984-07-31,Albany,47.193548387096776
1984-08-31,Albany,31.633333333333333
1984-09-30,Albany,31.866666666666667
1984-10-31,Albany,39.193548387096776
1984-11-30,Albany,39.93333333333333
1984-12-31,Albany,42.354838709677416
1985-01-31,Albany,40.70967741935484
1985-02-28,Albany,44.5
1985-03-31,Albany,30.161290322580644
1985-04-30,Albany,23.1
1985-05-31,Albany,20.774193548387096
1985-06-30,Albany,22.366666666666667
1985-07-31,Albany,30.217391304347824
1985-08-31,Albany,22.76
1985-09-30,Albany,31.296296296296298
1985-10-31,Albany,35.0
1985-11-30,Albany,30.06896551724138
1985-12-31,Albany,51.29032258064516
1986-01-31,Albany,53.29032258064516
1986-02-28,Albany,52.107142857142854
1986-03-31,Albany,55.78260869565217
1986-04-30,Albany,61.0625
1986-05-31,Albany,35.5
1986-06-30,Albany,30.6
1986-07-31,Albany,51.5
1986-08-31,Albany,64.90322580645162
1986-09-30,Albany,66.33333333333333
1986-10-31,Albany,56.903225806451616
1986-11-30,Albany,62.4
1986-12-31,Albany,54.03225806451613
1987-01-31,Albany,59.25806451612903
1987-02-28,Albany,44.0
1987-03-31,Albany,39.516129032258064
1987-04-30,Albany,41.46666666666667
1987-05-31,Albany,56.935483870967744
1987-06-30,Albany,54.166666666666664
1987-07-31,Albany,65.12903225806451
1987-08-31,Albany,52.354838709677416
1987-09-30,Albany,31.733333333333334
1987-10-31,Albany,42.41935483870968
1987-11-30,Albany,45.3
1987-12-31,Albany,45.806451612903224
1988-01-31,Albany,61.38709677419355
1988-02-29,Albany,49.48275862068966
1988-03-31,Albany,45.70967741935484
1988-04-30,Albany,37.43333333333333
1988-05-31,Albany,43.0
1988-06-30,Albany,66.13333333333334
1988-07-31,Albany,95.35483870967742
1988-08-31,Albany,75.09677419354838
1988-09-30,Albany,43.0
1988-10-31,Albany,50.935483870967744
1988-11-30,Albany,45.63333333333333
1988-12-31,Albany,57.107142857142854
1989-01-31,Albany,67.61290322580645
1989-02-28,Albany,54.17857142857143
1989-03-31,Albany,48.38709677419355
1989-04-30,Albany,46.03333333333333
1989-05-31,Albany,49.58064516129032
1989-06-30,Albany,51.2
1989-07-31,Albany,58.064516129032256
1989-08-31,Albany,43.392857142857146
1989-09-30,Albany,37.96666666666667
1989-10-31,Albany,32.46666666666667
1989-11-30,Albany,28.3
1989-12-31,Albany,48.9
1990-01-31,Albany,63.96774193548387
1990-02-28,Albany,53.67857142857143
1990-03-31,Albany,49.806451612903224
1990-04-30,Albany,44.7
1990-05-31,Albany,48.61290322580645
1990-06-30,Albany,76.56666666666666
1990-07-31,Albany,55.833333333333336
1990-08-31,Albany,55.29032258064516
1990-09-30,Albany,42.266666666666666
1990-10-31,Albany,34.645161290322584
1990-11-30,Albany,39.93333333333333
1990-12-31,Albany,49.096774193548384
1991-01-31,Albany,49.774193548387096
1991-02-28,Albany,38.25
1991-03-31,Albany,38.193548387096776
1991-04-30,Albany,47.2
1991-05-31,Albany,53.16129032258065
1991-06-30,Albany,64.3
1991-07-31,Albany,59.354838709677416
1991-08-31,Albany,48.516129032258064
1991-09-30,Albany,37.333333333333336
1991-10-31,Albany,31.64516129032258
1991-11-30,Albany,28.766666666666666
1991-12-31,Albany,37.25806451612903
1992-01-31,Albany,38.45161290322581
1992-02-29,Albany,35.0
1992-03-31,Albany,38.67741935483871
1992-04-30,Albany,35.03333333333333
1992-05-31,Albany,53.0
1992-06-30,Albany,53.13333333333333
1992-07-31,Albany,39.63333333333333
1992-08-31,Albany,48.733333333333334
1992-09-30,Albany,35.86666666666667
1992-10-31,Albany,26.375
1992-11-30,Albany,26.2
1992-12-31,Albany,36.96774193548387
1993-01-31,Albany,31.29032258064516
1993-02-28,Albany,33.74074074074074
1993-03-31,Albany,41.9
1993-04-30,Albany,39.592592592592595
1993-05-31,Albany,39.38709677419355
1993-06-30,Albany,48.1
1993-07-31,Albany,42.38709677419355
1993-08-31,Albany,69.12903225806451
1993-09-30,Albany,34.5
1993-10-31,Albany,25.129032258064516
1993-11-30,Albany,28.666666666666668
1993-12-31,Albany,37.63333333333333
1994-01-31,Albany,40.193548387096776
1994-02-28,Albany,40.464285714285715
1994-03-31,Albany,37.58064516129032
1994-04-30,Albany,46.6
1994-05-31,Albany,52.16129032258065
1994-06-30,Albany,70.33333333333333
1994-07-31,Albany,67.90322580645162
1994-08-31,Albany,50.3
1994-09-30,Albany,29.703703703703702
1994-10-31,Albany,33.54838709677419
1994-11-30,Albany,30.333333333333332
1994-12-31,Albany,28.258064516129032
1995-01-31,Albany,30.774193548387096
1995-02-28,Albany,38.464285714285715
1995-03-31,Albany,35.25806451612903
1995-04-30,Albany,36.266666666666666
1995-05-31,Albany,38.225806451612904
1995-06-30,Albany,71.93333333333334
1995-07-31,Albany,65.96774193548387
1995-08-31,Albany,56.12903225806452
1995-09-30,Albany,35.48148148148148
1995-10-31,Albany,28.322580645161292
1995-11-30,Albany,30.366666666666667
1995-12-31,Albany,31.225806451612904
1996-01-31,Albany,34.67741935483871
1996-02-29,Albany,38.13793103448276
1996-03-31,Albany,44.29032258064516
1996-04-30,Albany,42.86666666666667
1996-05-31,Albany,41.74193548387097
1996-06-30,Albany,57.8
1996-07-31,Albany,56.03225806451613
1996-08-31,Albany,61.87096774193548
1996-09-30,Albany,28.766666666666666
1996-10-31,Albany,26.633333333333333
1996-11-30,Albany,27.833333333333332
1996-12-31,Albany,27.64516129032258
1997-01-31,Albany,30.322580645161292
1997-02-28,Albany,35.25
1997-03-31,Albany,38.096774193548384
1997-04-30,Albany,44.53333333333333
1997-05-31,Albany,38.41935483870968
1997-06-30,Albany,57.733333333333334
1997-07-31,Albany,53.70967741935484
1997-08-31,Albany,46.58064516129032
1997-09-30,Albany,32.8
1997-10-31,Albany,31.35483870967742
1997-11-30,Albany,30.4
1997-12-31,Albany,31.580645161290324
1998-01-31,Albany,30.516129032258064
1998-02-28,Albany,39.17857142857143
1998-03-31,Albany,40.774193548387096
1998-04-30,Albany,43.733333333333334
1998-05-31,Albany,65.51612903225806
1998-06-30,Albany,44.666666666666664
1998-07-31,Albany,52.32258064516129
1998-08-31,Albany,53.12903225806452
1998-09-30,Albany,40.666666666666664
1998-10-31,Albany,25.548387096774192
1998-11-30,Albany,29.633333333333333
1998-12-31,Albany,31.06451612903226
1999-01-31,Albany,37.25806451612903
1999-02-28,Albany,35.607142857142854
1999-03-31,Albany,42.87096774193548
1999-04-30,Albany,42.833333333333336
1999-05-31,Albany,43.38709677419355
1999-06-30,Albany,66.76666666666667
1999-07-31,Albany,74.16129032258064
1999-08-31,Albany,47.29032258064516
1999-09-30,Albany,48.06666666666667
1999-10-31,Albany,27.35483870967742
1999-11-30,Albany,29.666666666666668
1999-12-31,Albany,33.766666666666666
2000-01-31,Albany,35.03703703703704
2000-02-29,Albany,42.06896551724138
2000-03-31,Albany,36.766666666666666
2000-04-30,Albany,41.2
2000-05-31,Albany,47.833333333333336
2000-06-30,Albany,50.13793103448276
2000-07-31,Albany,40.45161290322581
2000-08-31,Albany,38.193548387096776
2000-09-30,Albany,41.333333333333336
2000-10-31,Albany,36.806451612903224
2000-11-30,Albany,31.4
2000-12-31,Albany,36.67741935483871
2001-01-31,Albany,50.096774193548384
2001-02-28,Albany,39.857142857142854
2001-03-31,Albany,42.193548387096776
2001-04-30,Albany,48.266666666666666
2001-05-31,Albany,59.03225806451613
2001-06-30,Albany,72.1
2001-07-31,Albany,48.516129032258064
2001-08-31,Albany,60.806451612903224
2001-09-30,Albany,40.06666666666667
2001-10-31,Albany,39.12903225806452
2001-11-30,Albany,27.0
2001-12-31,Albany,25.612903225806452
2002-01-31,Albany,30.967741935483872
2002-02-28,Albany,35.42857142857143
2002-03-31,Albany,35.61290322580645
2002-04-30,Albany,44.93333333333333
2002-05-31,Albany,47.67741935483871
2002-06-30,Albany,59.1
2002-07-31,Albany,67.45161290322581
2002-08-31,Albany,71.25806451612904
2002-09-30,Albany,52.43333333333333
2002-10-31,Albany,31.225806451612904
2002-11-30,Albany,30.03448275862069
2002-12-31,Albany,38.935483870967744
2003-01-31,Albany,40.74193548387097
2003-02-28,Albany,36.5
2003-03-31,Albany,42.67741935483871
2003-04-30,Albany,46.266666666666666
2003-05-31,Albany,37.225806451612904
2003-06-30,Albany,58.56666666666667
2003-07-31,Albany,55.45161290322581
2003-08-31,Albany,45.333333333333336
2003-09-30,Albany,30.766666666666666
2003-10-31,Albany,30.258064516129032
2003-11-30,Albany,29.166666666666668
2003-12-31,Albany,31.35483870967742
2004-01-31,Albany,34.903225806451616
2004-02-29,Albany,41.55172413793103
2004-03-31,Albany,40.354838709677416
2004-04-30,Albany,40.666666666666664
2004-05-31,Albany,41.03225806451613
2004-06-30,Albany,48.7
2004-07-31,Albany,52.096774193548384
2004-08-31,Albany,45.38709677419355
2004-09-30,Albany,34.36666666666667
2004-10-31,Albany,29.193548387096776
2004-11-30,Albany,28.533333333333335
2004-12-31,Albany,31.870967741935484
2005-01-31,Albany,36.41935483870968
2005-02-28,Albany,42.17857142857143
2005-03-31,Albany,42.87096774193548
2005-04-30,Albany,48.96666666666667
2005-05-31,Albany,41.645161290322584
2005-06-30,Albany,72.1
2005-07-31,Albany,46.483870967741936
2005-08-31,Albany,48.67741935483871
2005-09-30,Albany,45.06666666666667
2005-10-31,Albany,31.419354838709676
2005-11-30,Albany,33.8
2005-12-31,Albany,32.354838709677416
2006-01-31,Albany,34.29032258064516
2006-02-28,Albany,34.92857142857143
2006-03-31,Albany,40.45161290322581
2006-04-30,Albany,42.758620689655174
2006-05-31,Albany,45.16129032258065
2006-06-30,Albany,43.2
2006-07-31,Albany,52.25806451612903
2006-08-31,Albany,39.516129032258064
2006-09-30,Albany,30.2
2006-10-31,Albany,27.677419354838708
2006-11-30,Albany,22.433333333333334
2006-12-31,Albany,22.0
2007-01-31,Albany,45.29032258064516
2007-02-28,Albany,48.107142857142854
2007-03-31,Albany,46.03225806451613
2007-04-30,Albany,43.53333333333333
2007-05-31,Albany,56.29032258064516
2007-06-30,Albany,57.86666666666667
2007-07-31,Albany,53.83870967741935
2007-08-31,Albany,53.806451612903224
2007-09-30,Albany,49.2
2007-10-31,Albany,41.25806451612903
2007-11-30,Albany,39.7
2007-12-31,Albany,49.645161290322584
2008-01-31,Albany,55.935483870967744
2008-02-29,Albany,50.10344827586207
2008-03-31,Albany,44.516129032258064
2008-04-30,Albany,55.5
2008-05-31,Albany,44.516129032258064
2008-06-30,Albany,52.46666666666667
2008-07-31,Albany,59.16129032258065
2008-08-31,Albany,37.0
2008-09-30,Albany,38.266666666666666
2008-10-31,Albany,35.32258064516129
2008-11-30,Albany,41.233333333333334
2008-12-31,Albany,43.45161290322581
2009-01-31,Albany,56.83870967741935
2009-02-28,Albany,46.535714285714285
2009-03-31,Albany,45.45161290322581
2009-04-30,Albany,46.166666666666664
2009-05-31,Albany,48.225806451612904
2009-06-30,Albany,37.93333333333333
2009-07-31,Albany,41.54838709677419
2009-08-31,Albany,45.32258064516129
2009-09-30,Albany,31.566666666666666
2009-10-31,Albany,31.129032258064516
2009-11-30,Albany,37.13333333333333
2009-12-31,Albany,39.935483870967744
2010-01-31,Albany,46.354838709677416
2010-02-28,Albany,39.035714285714285
2010-03-31,Albany,42.25806451612903
2010-04-30,Albany,48.233333333333334
2010-05-31,Albany,51.58064516129032
2010-06-30,Albany,46.7
2010-07-31,Albany,57.61290322580645
2010-08-31,Albany,47.483870967741936
2010-09-30,Albany,37.93333333333333
2010-10-31,Albany,32.096774193548384
2010-11-30,Albany,35.833333333333336
2010-12-31,Albany,41.67741935483871
2011-01-31,Albany,54.225806451612904
2011-02-28,Albany,50.392857142857146
2011-03-31,Albany,40.0
2011-04-30,Albany,40.233333333333334
2011-05-31,Albany,40.12903225806452
2011-06-30,Albany,47.93333333333333
2011-07-31,Albany,51.193548387096776
2011-08-31,Albany,43.70967741935484
2011-09-30,Albany,39.333333333333336
2011-10-31,Albany,30.483870967741936
2011-11-30,Albany,42.0
2011-12-31,Albany,40.16129032258065
2012-01-31,Albany,38.96774193548387
2012-02-29,Albany,39.6551724137931
2012-03-31,Albany,37.83870967741935
2012-04-30,Albany,47.4
2012-05-31,Albany,47.45161290322581
2012-06-30,Albany,44.46666666666667
2012-07-31,Albany,52.12903225806452
2012-08-31,Albany,51.41935483870968
2012-09-30,Albany,33.233333333333334
2012-10-31,Albany,31.35483870967742
2012-11-30,Albany,40.1
2012-12-31,Albany,30.193548387096776
2013-01-31,Albany,41.774193548387096
2013-02-28,Albany,36.785714285714285
2013-03-31,Albany,39.064516129032256
2013-04-30,Albany,44.63333333333333
2013-05-31,Albany,47.774193548387096
2013-06-30,Albany,47.03333333333333
2013-07-31,Albany,42.87096774193548
2013-08-31,Albany,43.87096774193548
2013-09-30,Albany,32.93333333333333
2013-10-31,Albany,32.83870967741935
2013-11-30,Albany,31.766666666666666
2013-12-31,Albany,45.54838709677419
2014-01-31,Albany,46.12903225806452
2014-02-28,Albany,45.42857142857143
2014-03-31,Albany,41.0
2014-04-30,Albany,44.5
2014-05-31,Albany,39.87096774193548
2014-06-30,Albany,37.93333333333333
2014-07-31,Albany,41.45161290322581
2014-08-31,Albany,35.87096774193548
2014-09-30,Albany,34.3
2014-10-31,Albany,28.741935483870968
2014-11-30,Albany,32.36666666666667
2014-12-31,Albany,33.83870967741935
2015-01-31,Albany,43.54838709677419
2015-02-28,Albany,43.714285714285715
2015-03-31,Albany,40.67741935483871
2015-04-30,Albany,39.53333333333333
2015-05-31,Albany,46.193548387096776
2015-06-30,Albany,37.2
2015-07-31,Albany,46.41935483870968
2015-08-31,Albany,38.54838709677419
2015-09-30,Albany,42.266666666666666
2015-10-31,Albany,28.483870967741936
2015-11-30,Albany,33.06666666666667
2015-12-31,Albany,35.83870967741935
2016-01-31,Albany,41.83870967741935
2016-02-29,Albany,34.10344827586207
2016-03-31,Albany,40.96774193548387
2016-04-30,Albany,43.93333333333333
2016-05-31,Albany,49.064516129032256
2016-06-30,Albany,46.03333333333333
2016-07-31,Albany,42.70967741935484
2016-08-31,Albany,39.67741935483871
2016-09-30,Albany,35.333333333333336
2016-10-31,Albany,26.419354838709676
2016-11-30,Albany,35.2
2016-12-31,Albany,34.32258064516129
2017-01-31,Albany,39.70967741935484
2017-02-28,Albany,42.17857142857143
2017-03-31,Albany,39.83870967741935
2017-04-30,Albany,43.333333333333336
2017-05-31,Albany,35.32258064516129
2017-06-30,Albany,41.4
2017-07-31,Albany,38.61290322580645
2017-08-31,Albany,39.54838709677419
2017-09-30,Albany,38.4
2017-10-31,Albany,32.225806451612904
2017-11-30,Albany,32.93333333333333
2017-12-31,Albany,42.32258064516129
2018-01-31,Albany,46.29032258064516
2018-02-28,Albany,41.142857142857146
2018-03-31,Albany,41.0
2018-04-30,Albany,43.3
2018-05-31,Albany,46.25806451612903
2018-06-30,Albany,37.166666666666664
2018-07-31,Albany,45.483870967741936
2018-08-31,Albany,42.12903225806452
2018-09-30,Albany,27.4
2018-10-31,Albany,28.129032258064516
2018-11-30,Albany,34.333333333333336
2018-12-31,Albany,44.83870967741935
2019-01-31,Albany,43.61290322580645
2019-02-28,Albany,43.035714285714285
2019-03-31,Albany,44.83870967741935
2019-04-30,Albany,39.5
2019-05-31,Albany,33.645161290322584
2019-06-30,Albany,39.53333333333333
2019-07-31,Albany,40.16129032258065
2019-08-31,Albany,35.903225806451616
2019-09-30,Albany,31.366666666666667
2019-10-31,Albany,29.612903225806452
2019-11-30,Albany,36.166666666666664
2019-12-31,Albany,38.96774193548387
2020-01-31,Albany,32.54838709677419
2020-02-29,Albany,40.93103448275862
2020-03-31,Albany,37.29032258064516
2020-04-30,Albany,39.43333333333333
2020-05-31,Albany,36.645161290322584
2020-06-30,Albany,41.93333333333333
2020-07-31,Albany,41.0
2020-08-31,Albany,38.96774193548387
2020-09-30,Albany,37.266666666666666
2020-10-31,Albany,38.096774193548384
2020-11-30,Albany,54.766666666666666
2020-12-31,Albany,40.16129032258065
2021-01-31,Albany,41.516129032258064
2021-02-28,Albany,41.07142857142857
2021-03-31,Albany,40.87096774193548
1980-01-31,Bronx,83.64516129032258
1980-02-29,Bronx,86.95833333333333
1980-03-31,Bronx,67.8
1980-04-30,Bronx,63.41379310344828
1980-05-31,Bronx,46.74193548387097
1980-06-30,Bronx,41.266666666666666
1980-07-31,Bronx,44.241379310344826
1980-08-31,Bronx,43.354838709677416
1980-09-30,Bronx,32.0
1980-10-31,Bronx,41.80769230769231
1980-11-30,Bronx,67.5
1980-12-31,Bronx,83.19354838709677
1981-01-31,Bronx,87.2258064516129
1981-02-28,Bronx,72.57142857142857
1981-03-31,Bronx,70.2258064516129
1981-04-30,Bronx,24.0
1981-05-31,Bronx,22.444444444444443
1981-06-30,Bronx,25.785714285714285
1981-07-31,Bronx,11.0
1981-08-31,Bronx,29.1
1981-09-30,Bronx,28.75862068965517
1981-10-31,Bronx,61.74193548387097
1981-11-30,Bronx,63.925925925925924
1981-12-31,Bronx,87.28
1982-01-31,Bronx,80.9
1982-02-28,Bronx,83.77777777777777
1982-03-31,Bronx,76.4074074074074
1982-04-30,Bronx,63.57142857142857
1982-05-31,Bronx,64.03703703703704
1982-06-30,Bronx,56.724137931034484
1982-07-31,Bronx,68.2258064516129
1982-08-31,Bronx,58.30769230769231
1982-09-30,Bronx,55.370370370370374
1982-10-31,Bronx,63.83870967741935
1982-11-30,Bronx,75.5
1982-12-31,Bronx,84.2258064516129
1983-01-31,Bronx,79.93103448275862
1983-02-28,Bronx,83.5
1983-03-31,Bronx,58.903225806451616
1983-04-30,Bronx,66.24137931034483
1983-05-31,Bronx,61.774193548387096
1983-06-30,Bronx,74.83333333333333
1983-07-31,Bronx,70.19354838709677
1983-08-31,Bronx,78.58064516129032
1983-09-30,Bronx,66.66666666666667
1983-10-31,Bronx,59.86666666666667
1983-11-30,Bronx,70.4
1983-12-31,Bronx,69.64516129032258
1984-01-31,Bronx,98.3225806451613
1984-02-29,Bronx,71.58620689655173
1984-03-31,Bronx,58.86666666666667
1984-04-30,Bronx,50.5
1984-05-31,Bronx,51.43333333333333
1984-06-30,Bronx,54.766666666666666
1984-07-31,Bronx,63.774193548387096
1984-08-31,Bronx,71.76666666666667
1984-09-30,Bronx,52.96666666666667
1984-10-31,Bronx,66.26666666666667
1984-11-30,Bronx,62.666666666666664
1984-12-31,Bronx,66.7741935483871
1985-01-31,Bronx,73.3225806451613
1985-02-28,Bronx,73.0
1985-03-31,Bronx,60.25806451612903
1985-04-30,Bronx,58.5
1985-05-31,Bronx,62.766666666666666
1985-06-30,Bronx,62.53333333333333
1985-07-31,Bronx,69.90322580645162
1985-08-31,Bronx,66.09677419354838
1985-09-30,Bronx,63.9
1985-10-31,Bronx,55.32258064516129
1985-11-30,Bronx,53.1
1985-12-31,Bronx,75.03571428571429
1986-01-31,Bronx,65.03225806451613
1986-02-28,Bronx,70.53571428571429
1986-03-31,Bronx,67.96774193548387
1986-04-30,Bronx,61.857142857142854
1986-05-31,Bronx,44.75
1986-06-30,Bronx,62.0
1986-07-31,Bronx,61.689655172413794
1986-08-31,Bronx,60.766666666666666
1986-09-30,Bronx,67.76666666666667
1986-10-31,Bronx,60.32258064516129
1986-11-30,Bronx,65.23333333333333
1986-12-31,Bronx,59.70967741935484
1987-01-31,Bronx,67.86666666666666
1987-02-28,Bronx,66.84615384615384
1987-03-31,Bronx,61.689655172413794
1987-04-30,Bronx,53.58620689655172
1987-05-31,Bronx,66.61290322580645
1987-06-30,Bronx,69.37931034482759
1987-07-31,Bronx,77.1
1987-08-31,Bronx,49.86666666666667
1987-09-30,Bronx,53.2
1987-10-31,Bronx,61.80769230769231
1987-11-30,Bronx,71.55172413793103
1987-12-31,Bronx,60.58064516129032
1988-01-31,Bronx,85.25806451612904
1988-02-29,Bronx,64.20689655172414
1988-03-31,Bronx,62.758620689655174
1988-04-30,Bronx,40.05
1988-05-31,Bronx,52.44827586206897
1988-06-30,Bronx,37.32
1988-07-31,Bronx,44.25806451612903
1988-08-31,Bronx,38.166666666666664
1988-09-30,Bronx,32.63333333333333
1988-10-31,Bronx,53.8
1988-11-30,Bronx,55.13333333333333
1988-12-31,Bronx,70.62068965517241
1989-01-31,Bronx,73.6774193548387
1989-02-28,Bronx,68.85714285714286
1989-03-31,Bronx,58.774193548387096
1989-04-30,Bronx,43.0
1989-05-31,Bronx,44.516129032258064
1989-06-30,Bronx,30.96551724137931
1989-07-31,Bronx,36.54838709677419
1989-08-31,Bronx,29.20689655172414
1989-09-30,Bronx,37.07692307692308
1989-10-31,Bronx,55.5
1989-11-30,Bronx,54.8
1989-12-31,Bronx,70.5
1990-01-31,Bronx,73.06666666666666
1990-02-28,Bronx,65.07142857142857
1990-03-31,Bronx,59.6
1990-04-30,Bronx,67.03333333333333
1990-05-31,Bronx,53.38709677419355
1990-06-30,Bronx,59.03333333333333
1990-07-31,Bronx,56.645161290322584
1990-08-31,Bronx,69.0
1990-09-30,Bronx,64.3
1990-10-31,Bronx,59.41935483870968
1990-11-30,Bronx,65.93333333333334
1990-12-31,Bronx,70.1
1991-01-31,Bronx,83.54838709677419
1991-02-28,Bronx,78.32142857142857
1991-03-31,Bronx,70.93548387096774
1991-04-30,Bronx,59.266666666666666
1991-05-31,Bronx,56.03225806451613
1991-06-30,Bronx,59.766666666666666
1991-07-31,Bronx,53.0
1991-08-31,Bronx,60.03225806451613
1991-09-30,Bronx,45.733333333333334
1991-10-31,Bronx,51.03225806451613
1991-11-30,Bronx,65.26666666666667
1991-12-31,Bronx,70.61290322580645
1992-01-31,Bronx,74.06451612903226
1992-02-29,Bronx,71.27586206896552
1992-03-31,Bronx,60.225806451612904
1992-04-30,Bronx,63.166666666666664
1992-05-31,Bronx,61.225806451612904
1992-06-30,Bronx,61.63333333333333
1992-07-31,Bronx,31.677419354838708
1992-08-31,Bronx,38.96666666666667
1992-09-30,Bronx,29.666666666666668
1992-10-31,Bronx,61.0
1992-11-30,Bronx,56.5
1992-12-31,Bronx,75.64516129032258
1993-01-31,Bronx,68.61290322580645
1993-02-28,Bronx,58.785714285714285
1993-03-31,Bronx,65.83870967741936
1993-04-30,Bronx,57.733333333333334
1993-05-31,Bronx,63.935483870967744
1993-06-30,Bronx,61.96666666666667
1993-07-31,Bronx,66.12903225806451
1993-08-31,Bronx,65.16129032258064
1993-09-30,Bronx,51.03333333333333
1993-10-31,Bronx,56.74193548387097
1993-11-30,Bronx,69.13333333333334
1993-12-31,Bronx,62.16129032258065
1994-01-31,Bronx,75.3225806451613
1994-02-28,Bronx,75.89285714285714
1994-03-31,Bronx,63.67741935483871
1994-04-30,Bronx,64.33333333333333
1994-05-31,Bronx,55.645161290322584
1994-06-30,Bronx,66.66666666666667
1994-07-31,Bronx,72.19354838709677
1994-08-31,Bronx,61.774193548387096
1994-09-30,Bronx,52.333333333333336
1994-10-31,Bronx,56.41935483870968
1994-11-30,Bronx,53.9
1994-12-31,Bronx,63.064516129032256
1995-01-31,Bronx,52.96774193548387
1995-02-28,Bronx,65.67857142857143
1995-03-31,Bronx,55.96774193548387
1995-04-30,Bronx,61.9
1995-05-31,Bronx,57.193548387096776
1995-06-30,Bronx,73.93333333333334
1995-07-31,Bronx,87.96774193548387
1995-08-31,Bronx,75.48387096774194
1995-09-30,Bronx,50.86666666666667
1995-10-31,Bronx,56.064516129032256
1995-11-30,Bronx,53.766666666666666
1995-12-31,Bronx,48.32258064516129
1996-01-31,Bronx,62.25806451612903
1996-02-29,Bronx,61.51724137931034
1996-03-31,Bronx,65.2258064516129
1996-04-30,Bronx,52.86666666666667
1996-05-31,Bronx,57.74193548387097
1996-06-30,Bronx,56.56666666666667
1996-07-31,Bronx,71.96774193548387
1996-08-31,Bronx,77.90322580645162
1996-09-30,Bronx,49.43333333333333
1996-10-31,Bronx,49.266666666666666
1996-11-30,Bronx,51.56666666666667
1996-12-31,Bronx,54.67741935483871
1997-01-31,Bronx,53.03225806451613
1997-02-28,Bronx,49.035714285714285
1997-03-31,Bronx,55.32258064516129
1997-04-30,Bronx,53.333333333333336
1997-05-31,Bronx,57.193548387096776
1997-06-30,Bronx,75.03333333333333
1997-07-31,Bronx,84.48387096774194
1997-08-31,Bronx,67.2258064516129
1997-09-30,Bronx,51.333333333333336
1997-10-31,Bronx,54.225806451612904
1997-11-30,Bronx,54.766666666666666
1997-12-31,Bronx,55.806451612903224
1998-01-31,Bronx,53.806451612903224
1998-02-28,Bronx,59.535714285714285
1998-03-31,Bronx,57.61290322580645
1998-04-30,Bronx,68.33333333333333
1998-05-31,Bronx,70.25806451612904
1998-06-30,Bronx,57.93333333333333
1998-07-31,Bronx,68.16129032258064
1998-08-31,Bronx,55.0
1998-09-30,Bronx,54.36666666666667
1998-10-31,Bronx,38.516129032258064
1998-11-30,Bronx,43.266666666666666
1998-12-31,Bronx,51.774193548387096
1999-01-31,Bronx,52.064516129032256
1999-02-28,Bronx,57.714285714285715
1999-03-31,Bronx,50.193548387096776
1999-04-30,Bronx,55.166666666666664
1999-05-31,Bronx,55.935483870967744
1999-06-30,Bronx,62.8
1999-07-31,Bronx,101.54838709677419
1999-08-31,Bronx,57.806451612903224
1999-09-30,Bronx,48.13333333333333
1999-10-31,Bronx,58.806451612903224
1999-11-30,Bronx,48.63333333333333
1999-12-31,Bronx,63.193548387096776
2000-01-31,Bronx,68.41935483870968
2000-02-29,Bronx,78.55172413793103
2000-03-31,Bronx,66.09677419354838
2000-04-30,Bronx,51.46666666666667
2000-05-31,Bronx,60.32258064516129
2000-06-30,Bronx,69.16666666666667
2000-07-31,Bronx,57.61290322580645
2000-08-31,Bronx,61.38709677419355
2000-09-30,Bronx,53.733333333333334
2000-10-31,Bronx,60.87096774193548
2000-11-30,Bronx,56.9
2000-12-31,Bronx,62.064516129032256
2001-01-31,Bronx,83.38709677419355
2001-02-28,Bronx,62.714285714285715
2001-03-31,Bronx,58.03225806451613
2001-04-30,Bronx,62.96666666666667
2001-05-31,Bronx,60.064516129032256
2001-06-30,Bronx,76.1
2001-07-31,Bronx,51.96
